GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P15407	FOSL1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001297|MGI:MGI:109384|MGI:MGI:1859147|MGI:MGI:1932093|MGI:MGI:95574|MGI:MGI:95575|PANTHER:PTN001156258|RGD:2627|UniProtKB:P15408|UniProtKB:P18847|UniProtKB:Q8WYK2|UniProtKB:Q9NR55	9606	GO_Central		F
UniProtKB	P15407	FOSL1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000837|InterPro:IPR004827	9606	InterPro		F
UniProtKB	P15407	FOSL1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000304	TAS	PMID:10918580		9606	PINC		F
UniProtKB	P15407	FOSL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10158|ensembl:ENSRNOP00000027891	9606	Ensembl		F
UniProtKB	P15408	FOSL2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.1.2	9606	NTNU_SB		F
UniProtKB	P15408	FOSL2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:13679379		9606	NTNU_SB		F
UniProtKB	P15408	FOSL2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001297|MGI:MGI:109384|MGI:MGI:1859147|MGI:MGI:1932093|MGI:MGI:95574|MGI:MGI:95575|PANTHER:PTN001156258|RGD:2627|UniProtKB:P15408|UniProtKB:P18847|UniProtKB:Q8WYK2|UniProtKB:Q9NR55	9606	GO_Central		F
UniProtKB	P15408	FOSL2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000837|InterPro:IPR004827	9606	InterPro		F
UniProtKB	P15408	FOSL2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000304	TAS	PMID:8954781		9606	PINC		F
UniProtKB	P15621	ZNF44	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001972500|UniProtKB:Q14119	9606	GO_Central		F
UniProtKB	P15622	ZNF250	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P15822	HIVEP1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:96100|PANTHER:PTN002914906|RGD:61988|UniProtKB:A0A0B4KFC0	9606	GO_Central		F
UniProtKB	P15822	HIVEP1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F8VPM9|ensembl:ENSMUSP00000056147	9606	Ensembl		F
UniProtKB	P15863	PAX1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.2.2	9606	NTNU_SB		F
UniProtKB	P15863	PAX1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003145|FB:FBgn0005558|FB:FBgn0005561|FB:FBgn0019650|MGI:MGI:97485|MGI:MGI:97486|MGI:MGI:97487|MGI:MGI:97488|MGI:MGI:97489|MGI:MGI:97490|MGI:MGI:97491|MGI:MGI:97493|PANTHER:PTN002552508|RGD:620434|UniProtKB:P26367|ZFIN:ZDB-GENE-001031-1|ZFIN:ZDB-GENE-990415-200	9606	GO_Central		F
UniProtKB	P15863	PAX1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033206	9606	InterPro		F
UniProtKB	P15884	TCF4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.2.1	9606	NTNU_SB		F
UniProtKB	P15884	TCF4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0267821|MGI:MGI:98506|MGI:MGI:98510|PANTHER:PTN000927455|UniProtKB:P15923|UniProtKB:Q99081|WB:WBGene00001949	9606	GO_Central		F
UniProtKB	P15884	TCF4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000250	ISS	PMID:8978694	UniProtKB:Q60722	9606	BHF-UCL		F
UniProtKB	P15884	TCF4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	PMID:8978694	UniProtKB:Q60722	9606	BHF-UCL	occurs_at(SO:0001952)	F
UniProtKB	P15884	TCF4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:11802795		9606	BHF-UCL		F
UniProtKB	P15884	TCF4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:2105528		9606	UniProt		F
UniProtKB	P15923	TCF3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10652346		9606	ARUK-UCL		F
UniProtKB	P15923	TCF3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.2.1	9606	NTNU_SB		F
UniProtKB	P15923	TCF3	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:14576336		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P15923	TCF3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0267821|MGI:MGI:98506|MGI:MGI:98510|PANTHER:PTN000927455|UniProtKB:P15923|UniProtKB:Q99081|WB:WBGene00001949	9606	GO_Central		F
UniProtKB	P15923	TCF3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:14752053		9606	GO_Central		F
UniProtKB	P15923	TCF3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10775504		9606	GO_Central		F
UniProtKB	P15923	TCF3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000303	NAS	PMID:2493990		9606	UniProt		F
UniProtKB	P15923	TCF3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:2105528		9606	UniProt		F
UniProtKB	P15923-1	TCF3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15509787		9606	BHF-UCL		F
UniProtKB	P15923-1	TCF3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:11802795		9606	BHF-UCL		F
UniProtKB	P15923-2	TCF3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1351290	9606	RGD		F
UniProtKB	P15923-2	TCF3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:11802795		9606	BHF-UCL		F
UniProtKB	P15923-2	TCF3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:11509675		9606	UniProt		F
UniProtKB	P15923-2	TCF3	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:12435739		9606	UniProt		F
UniProtKB	P15976	GATA1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:2.2.1.1	9606	NTNU_SB		F
UniProtKB	P15976	GATA1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003117|FB:FBgn0003507|MGI:MGI:107516|MGI:MGI:109497|MGI:MGI:95661|MGI:MGI:95662|MGI:MGI:95663|MGI:MGI:95664|PANTHER:PTN001600628|PomBase:SPAC23E2.01|PomBase:SPCC1393.08|PomBase:SPCC1902.01|RGD:2665|SGD:S000001742|SGD:S000001873|SGD:S000003646|UniProtKB:P15976|UniProtKB:P23769|UniProtKB:P23771|UniProtKB:P43694|UniProtKB:Q92908|WB:WBGene00001249|WB:WBGene00001250	9606	GO_Central		F
UniProtKB	P15976	GATA1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029524	9606	InterPro		F
UniProtKB	P15976	GATA1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039355	9606	InterPro		F
UniProtKB	P15976	GATA1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17679|ensembl:ENSMUSP00000033502	9606	Ensembl		F
UniProtKB	P15976	GATA1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15920471		9606	BHF-UCL		F
UniProtKB	P15976	GATA1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:2467208		9606	BHF-UCL		F
UniProtKB	P16220	CREB1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q01147	9606	ARUK-UCL	has_input(UniProtKB:Q15911),part_of(GO:0071300)	F
UniProtKB	P16220	CREB1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.1.7	9606	NTNU_SB		F
UniProtKB	P16220	CREB1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:88494|PANTHER:PTN001119557|RGD:1307360|RGD:620218|UniProtKB:P16220|UniProtKB:P18846|UniProtKB:Q03060	9606	GO_Central		F
UniProtKB	P16220	CREB1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001630|InterPro:IPR004827	9606	InterPro		F
UniProtKB	P16220	CREB1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P15337|ensembl:ENSRNOP00000018326	9606	Ensembl		F
UniProtKB	P16220	CREB1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01147|ensembl:ENSMUSP00000059973	9606	Ensembl		F
UniProtKB	P16220	CREB1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P15337|ensembl:ENSRNOP00000018326	9606	Ensembl		F
UniProtKB	P16220	CREB1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01147|ensembl:ENSMUSP00000059973	9606	Ensembl		F
UniProtKB	P16220	CREB1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:19861239		9606	BHF-UCL	occurs_at(SO:0000165)	F
UniProtKB	P16220	CREB1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:19861239		9606	BHF-UCL		F
UniProtKB	P16415	ZNF823	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001972500|UniProtKB:Q14119	9606	GO_Central		F
UniProtKB	P17014	ZNF12	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17017	ZNF14	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001972500|UniProtKB:Q14119	9606	GO_Central		F
UniProtKB	P17019	ZNF708	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002810793|UniProtKB:P28698|UniProtKB:Q03923|UniProtKB:Q9H116	9606	GO_Central		F
UniProtKB	P17020	ZNF16	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17021	ZNF17	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17022	ZNF18	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:P36508|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	9606	GO_Central		F
UniProtKB	P17023	ZNF19	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0013469|MGI:MGI:104786|PANTHER:PTN004701291|RGD:708346|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P17023	ZNF19	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P17024	ZNF20	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P17024	ZNF20	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0013469|MGI:MGI:104786|PANTHER:PTN004701291|RGD:708346|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P17025	ZNF182	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17026	ZNF22	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0013469|MGI:MGI:104786|PANTHER:PTN004701291|RGD:708346|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P17027	ZNF23	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17028	ZNF24	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11532988		9606	NTNU_SB		F
UniProtKB	P17028	ZNF24	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:P36508|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	9606	GO_Central		F
UniProtKB	P17029	ZKSCAN1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:P36508|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	9606	GO_Central		F
UniProtKB	P17030	ZNF25	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P17030	ZNF25	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0013469|MGI:MGI:104786|PANTHER:PTN004701291|RGD:708346|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P17031	ZNF26	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17032	ZNF37A	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17032	ZNF37A	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000303	NAS	PMID:8464732		9606	UniProt		F
UniProtKB	P17035	ZNF28	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17036	ZNF3	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P17036	ZNF3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0013469|MGI:MGI:104786|PANTHER:PTN004701291|RGD:708346|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P17038	ZNF43	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1916160|PANTHER:PTN004700594	9606	GO_Central		F
UniProtKB	P17039	ZNF30	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17040	ZSCAN20	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:P36508|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	9606	GO_Central		F
UniProtKB	P17041	ZNF32	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:P36508|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	9606	GO_Central		F
UniProtKB	P17097	ZNF7	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17098	ZNF8	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	9606	GO_Central		F
UniProtKB	P17275	JUNB	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.1.1	9606	NTNU_SB		F
UniProtKB	P17275	JUNB	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001291|MGI:MGI:96647|MGI:MGI:96648|PANTHER:PTN000894784|RGD:2943|RGD:2945|SGD:S000000735|UniProtKB:P05412	9606	GO_Central		F
UniProtKB	P17275	JUNB	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002112|InterPro:IPR004827|InterPro:IPR029822	9606	InterPro		F
UniProtKB	P17275	JUNB	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09450|ensembl:ENSMUSP00000064680	9606	Ensembl		F
UniProtKB	P17481	HOXB8	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.1	9606	NTNU_SB		F
UniProtKB	P17481	HOXB8	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:96189|PANTHER:PTN002920233|UniProtKB:P13378	9606	GO_Central		F
UniProtKB	P17481	HOXB8	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	P17481	HOXB8	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001827	9606	InterPro		F
UniProtKB	P17481	HOXB8	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09632|ensembl:ENSMUSP00000052496	9606	Ensembl		F
UniProtKB	P17482	HOXB9	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.1	9606	NTNU_SB		F
UniProtKB	P17482	HOXB9	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:96180|MGI:MGI:96210|PANTHER:PTN002915528|UniProtKB:P28356	9606	GO_Central		F
UniProtKB	P17482	HOXB9	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	P17483	HOXB4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.1	9606	NTNU_SB		F
UniProtKB	P17483	HOXB4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000439|PANTHER:PTN002518650|UniProtKB:P09016|UniProtKB:P09017	9606	GO_Central		F
UniProtKB	P17483	HOXB4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	P17483	HOXB4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001827|InterPro:IPR017995	9606	InterPro		F
UniProtKB	P17509	HOXB6	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:3.1.1	9606	NTNU_SB		F
UniProtKB	P17509	HOXB6	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000014|FB:FBgn0001077|FB:FBgn0260642|MGI:MGI:96186|PANTHER:PTN002388214|UniProtKB:P09629|UniProtKB:P20719|UniProtKB:P31268	9606	GO_Central		F
UniProtKB	P17509	HOXB6	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	P17509	HOXB6	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001827|InterPro:IPR017995	9606	InterPro		F
UniProtKB	P17535	JUND	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.1.1	9606	NTNU_SB		F
UniProtKB	P17535	JUND	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001291|MGI:MGI:96647|MGI:MGI:96648|PANTHER:PTN000894784|RGD:2943|RGD:2945|SGD:S000000735|UniProtKB:P05412	9606	GO_Central		F
UniProtKB	P17535	JUND	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002112|InterPro:IPR004827|InterPro:IPR029823	9606	InterPro		F
UniProtKB	P17535	JUND	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52909|ensembl:ENSRNOP00000026470	9606	Ensembl		F
UniProtKB	P17535	JUND	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P15066|ensembl:ENSMUSP00000092901	9606	Ensembl		F
UniProtKB	P17535	JUND	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52909|ensembl:ENSRNOP00000026470	9606	Ensembl		F
UniProtKB	P17542	TAL1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0005556	ISA	GO_REF:0000113	tfclass:1.2.3	9606	NTNU_SB		F
UniProtKB	P17542	TAL1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:97324|MGI:MGI:98480|PANTHER:PTN001015390|UniProtKB:Q02575	9606	GO_Central		F
UniProtKB	P17542	TAL1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040238	9606	InterPro		F
UniProtKB	P17542	TAL1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22091|ensembl:ENSMUSP00000030489	9606	Ensembl		F
UniProtKB	P17542	TAL1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:19497860		9606	BHF-UCL		F
